漱	ciu3
酬	ciu5
讐	ciu5
讎	ciu5
犨	ciu5
囚	ciu5
售	ciu5
仇	ciu5
樹	ciu7
臊	co1
初	co1
草	co2
礎	co2
楚	co2
錯	co3
銼	co3
糙	co3
鹺	co5
鋤	co5
莝	co5
脞	co5
磋	co5
矬	co5
挫	co5
剉	co5
撮	coh4
千	coin1
仟	coin1
箲	coin2
筅	coin2
蠶	coin5
齪	cog4
鐲	cog4
躅	cog4
蹴	cog4
蹙	cog4
觸	cog4
蠋	cog4
矗	cog4
槭	cog4
斮	cog4
捉	cog4
戳	cog4
促	cog4
亍	cog4
驄	cong1
衷	cong1
衝	cong1
茺	cong1
聰	cong1
翀	cong1
种	cong1
沖	cong1
忡	cong1
匆	cong1
冲	cong1
充	cong1
衝	cong3
蓯	cong5
從	cong5
崇	cong5
觕	cou1
粗	cou1
醋	cou3
輳	cou3
腠	cou3
簉	cou3
湊	cou3
揍	cou3
愁	cou5
騶	cu1
雛	cu1
趨	cu1
芻	cu1
處	cu2
措	cu2
娶	cu2
取	cu2
趣	cu3
覷	cu3
處	cu3
厝	cu3
滁	cu5
徐	cu5
歪	cua2
蔡	cua3
閂	cuan3
闖	cuang2
闖	cuang3
炊	cuê1
吹	cuê1
髓	cuê2
箠	cuê5
棰	cuê5
找	cuê7
輟	cuêg4
裰	cuêg4
蕞	cuêg4
綴	cuêg4
撮	cuêg4
掇	cuêg4
惙	cuêg4
嘬	cuêg4
啜	cuêg4
剟	cuêg4
穿	cuêng1
皴	cuêng1
川	cuêng1
湍	cuêng2
喘	cuêng2
鑹	cuêng3
釧	cuêng3
躥	cuêng3
纂	cuêng3
篡	cuêng3
竄	cuêng3
爨	cuêng3
攛	cuêng3
串	cuêng3
銓	cuêng5
醛	cuêng5
詮	cuêng5
荃	cuêng5
筌	cuêng5
痊	cuêng5
牷	cuêng5
栓	cuêng5
拴	cuêng5
全	cuêng5
膪	cui1
璀	cui1
摧	cui1
搋	cui1
推	cui1
崔	cui1
催	cui1
踹	cui2
膗	cui2
脆	cui2
毳	cui2
撬	cui2
揣	cui2
惴	cui2
觜	cui3
翠	cui3
綷	cui3
粹	cui3
碎	cui3
焠	cui3
淬	cui3
嘴	cui3
啐	cui3
齣	cug4
出	cug4
椿	cung1
春	cung1
蠢	cung2
荈	cung2
舛	cung2
忖	cung2
寸	cung3
吋	cung3
存	cung5
哧	ce1
鼠	ce2
跐	ce2
泚	ce2
此	ce2
呲	ce2
茨	ce3
次	ce3
廁	ce3
髭	ce5
雌	ce5
訾	ce5
茲	ce5
茨	ce5
糍	ce5
磁	ce5
眦	ce5
眥	ce5
疵	ce5
瓷	ce5
慈	ce5
徐	ce5
兹	ce5
邨	ceng1
艙	ceng1
穿	ceng1
瘡	ceng1
村	ceng1
倉	ceng1
刺	ceng3
牀	ceng5
打	da2
咑	da2
禾	da5
遢	dah4
褡	dah4
耷	dah4
搭	dah4
䐛	dah4
遝	dah8
踏	dah8
沓	dah8
呆	dai1
逮	dai2
歹	dai2
黛	dai3
貸	dai3
襶	dai3
玳	dai3
